batch size,layers dim,lr,drop out,min l2 penalty weight,activation func,macro f1 test,micro f1 test,acc test,loss test,macro f1 train,micro f1 train,acc train,loss train
32,"(268, 804, 402, 134)",0.0001,1,0.004216965034285823,relu,0.8206695329870514,0.8247232472324724,0.8247232472324724,0.3977300523857606,0.8812858819047843,0.889196675900277,0.889196675900277,0.34508264169953196
32,"(268, 804, 402, 134)",0.0001,1,0.004216965034285823,elu,0.8232701675360773,0.8302583025830258,0.8302583025830258,0.481551739910949,0.8688616268637407,0.8781163434903049,0.8781163434903048,0.3661109352720377
32,"(268, 804, 402, 134)",0.0001,1,0.01778279410038923,relu,0.8256279481659317,0.8339483394833949,0.8339483394833949,0.4907502865555325,0.8789415880318393,0.8855032317636196,0.8855032317636196,0.3603619419052797
32,"(268, 804, 402, 134)",0.0001,1,0.01778279410038923,elu,0.8256555485194192,0.8321033210332104,0.8321033210332104,0.5246589969940728,0.8652312390689672,0.873499538319483,0.8734995383194829,0.412029769849135
32,"(268, 804, 402, 134)",0.0001,1,0.07498942093324558,relu,0.7782249172382999,0.7915129151291513,0.7915129151291513,0.6767441492016998,0.8343585070024179,0.8527239150507848,0.8527239150507848,0.5768445079262862
32,"(268, 804, 402, 134)",0.0001,1,0.07498942093324558,elu,0.8173121389170035,0.8210332103321034,0.8210332103321033,0.6233997866725935,0.8470387723963012,0.8605724838411819,0.8605724838411819,0.565570861957529
32,"(268, 804, 402, 134)",0.0001,1,0.31622776601683794,relu,0.06765145536799451,0.14206642066420663,0.14206642066420663,1.9472165723000803,0.0823973596745715,0.16389658356417358,0.16389658356417358,1.947408265935356
32,"(268, 804, 402, 134)",0.0001,1,0.31622776601683794,elu,0.14074972057718257,0.1918819188191882,0.1918819188191882,1.9284607861448544,0.13845370778852453,0.19575253924284394,0.19575253924284394,1.926466139029135
32,"(268, 804, 402, 134)",0.0001,3,0.001,relu,0.8212500438138474,0.8265682656826568,0.8265682656826568,0.5605187534845176,0.8594277672374269,0.8721144967682364,0.8721144967682364,0.38101473461153673
32,"(268, 804, 402, 134)",0.0001,3,0.001,elu,0.8172670942234285,0.8228782287822878,0.8228782287822878,0.4331361519429085,0.8751232648836139,0.8845798707294552,0.8845798707294552,0.3944419727609935
32,"(268, 804, 402, 134)",0.0001,3,0.004216965034285823,relu,0.7949451026468255,0.8062730627306273,0.8062730627306273,0.46698188136382557,0.8754102902438534,0.884118190212373,0.884118190212373,0.3521907110163688
32,"(268, 804, 402, 134)",0.0001,3,0.004216965034285823,elu,0.815553767814651,0.8228782287822878,0.8228782287822878,0.4104285039763453,0.8824277283048699,0.8882733148661127,0.8882733148661126,0.33775200910801695
32,"(268, 804, 402, 134)",0.0001,3,0.01778279410038923,relu,0.8067095133092818,0.8081180811808119,0.8081180811808119,0.516582420537625,0.8540660978054907,0.8665743305632503,0.8665743305632503,0.41740458528793106
32,"(268, 804, 402, 134)",0.0001,3,0.01778279410038923,elu,0.8206983598551626,0.8284132841328413,0.8284132841328413,0.5235118041919751,0.8710929568784129,0.8822714681440443,0.8822714681440443,0.3795501582170471
32,"(268, 804, 402, 134)",0.0001,3,0.07498942093324558,relu,0.7570905910495228,0.7822878228782287,0.7822878228782287,0.6503536756985181,0.8015671117732645,0.8259464450600185,0.8259464450600185,0.6482832162592863
32,"(268, 804, 402, 134)",0.0001,3,0.07498942093324558,elu,0.8004000688172316,0.8099630996309963,0.8099630996309963,0.6043781307397178,0.8455868108250003,0.8605724838411819,0.8605724838411819,0.5945666979766595
32,"(268, 804, 402, 134)",0.0001,3,0.31622776601683794,relu,0.06115454322205378,0.08118081180811808,0.08118081180811808,1.9639130108367462,0.05107476025095016,0.08725761772853186,0.08725761772853186,1.9659821830225321
32,"(268, 804, 402, 134)",0.0001,3,0.31622776601683794,elu,0.12785098906560852,0.15129151291512916,0.15129151291512916,1.9523946881843601,0.11354360775509773,0.12973222530009235,0.12973222530009235,1.95498887427134
32,"(268, 804, 402, 134)",0.0001,5,0.001,relu,0.7974430206172981,0.8025830258302583,0.8025830258302583,0.60941388121933,0.8661187832269336,0.8767313019390581,0.8767313019390581,0.35437280313405994
32,"(268, 804, 402, 134)",0.0001,5,0.001,elu,0.8138908051973252,0.8247232472324724,0.8247232472324724,0.5412724668336891,0.8840831243686199,0.8896583564173592,0.8896583564173592,0.34423464250304486
32,"(268, 804, 402, 134)",0.0001,5,0.004216965034285823,relu,0.8216945279168566,0.8265682656826568,0.8265682656826568,0.4684018187456233,0.867505378396784,0.876269621421976,0.876269621421976,0.3926946010980514
32,"(268, 804, 402, 134)",0.0001,5,0.004216965034285823,elu,0.8010924602263234,0.8154981549815498,0.8154981549815498,0.5119496792931176,0.8609262874258083,0.8702677746999077,0.8702677746999077,0.42993572179186823
32,"(268, 804, 402, 134)",0.0001,5,0.01778279410038923,relu,0.8257754581778407,0.8321033210332104,0.8321033210332104,0.532141632704853,0.8631121899815285,0.8739612188365651,0.8739612188365651,0.4214761997591966
32,"(268, 804, 402, 134)",0.0001,5,0.01778279410038923,elu,0.8262428150358792,0.8321033210332104,0.8321033210332104,0.49656858074422205,0.8768971749403658,0.8859649122807017,0.8859649122807017,0.3839022197254162
32,"(268, 804, 402, 134)",0.0001,5,0.07498942093324558,relu,0.6492803501545718,0.7509225092250923,0.7509225092250923,0.7537985771051114,0.6732967869339104,0.775623268698061,0.775623268698061,0.7281262884300963
32,"(268, 804, 402, 134)",0.0001,5,0.07498942093324558,elu,0.8139933787270177,0.8173431734317345,0.8173431734317343,0.7112916348194103,0.8311417918038734,0.8485687903970452,0.8485687903970452,0.5803416189540344
32,"(268, 804, 402, 134)",0.0001,5,0.31622776601683794,relu,0.12499226767781128,0.17343173431734318,0.17343173431734318,1.9308653775997426,0.12930101466598407,0.18513388734995384,0.18513388734995384,1.9254740123523024
32,"(268, 804, 402, 134)",0.0001,5,0.31622776601683794,elu,0.14041679201371823,0.17158671586715868,0.17158671586715868,1.9646973016624627,0.13697904362692012,0.1592797783933518,0.1592797783933518,1.9561090628351956
32,"(268, 804, 402, 134)",0.0001,7,0.001,relu,0.7833338593299578,0.7952029520295203,0.7952029520295203,0.6561298494283866,0.844137605235904,0.8591874422899354,0.8591874422899354,0.45716202134400696
32,"(268, 804, 402, 134)",0.0001,7,0.001,elu,0.8213568463871271,0.8265682656826568,0.8265682656826568,0.566457304149941,0.8689657753699281,0.8808864265927978,0.8808864265927978,0.4107010440893955
32,"(268, 804, 402, 134)",0.0001,7,0.004216965034285823,relu,0.8075912763098562,0.8173431734317345,0.8173431734317343,0.6210750716808037,0.8442515240133025,0.8568790397045245,0.8568790397045245,0.46501860458247857
32,"(268, 804, 402, 134)",0.0001,7,0.004216965034285823,elu,0.814148826896694,0.8210332103321034,0.8210332103321033,0.5862300335822996,0.8431778058390529,0.8587257617728531,0.8587257617728532,0.44694267741461335
32,"(268, 804, 402, 134)",0.0001,7,0.01778279410038923,relu,0.7977955751048066,0.8136531365313654,0.8136531365313653,0.6599668365163691,0.825045793015628,0.8421052631578947,0.8421052631578947,0.5326845398286698
32,"(268, 804, 402, 134)",0.0001,7,0.01778279410038923,elu,0.8083829074540233,0.8173431734317345,0.8173431734317343,0.5844982040455295,0.8617966100743543,0.873499538319483,0.8734995383194829,0.43796175133857035
32,"(268, 804, 402, 134)",0.0001,7,0.07498942093324558,relu,0.4933336167633599,0.6512915129151291,0.6512915129151291,0.9687754336523519,0.5158222290348717,0.6869806094182825,0.6869806094182825,0.9649513704855944
32,"(268, 804, 402, 134)",0.0001,7,0.07498942093324558,elu,0.7363095679846221,0.7712177121771218,0.7712177121771218,0.6628503064497016,0.8008545073843036,0.8287165281625115,0.8287165281625115,0.6826560571882161
32,"(268, 804, 402, 134)",0.0001,7,0.31622776601683794,relu,0.13922417022721878,0.15498154981549817,0.15498154981549817,1.9464747683243817,0.1255496031804541,0.1569713758079409,0.1569713758079409,1.9535541699954049
32,"(268, 804, 402, 134)",0.0001,7,0.31622776601683794,elu,0.12455928613030877,0.12730627306273062,0.12730627306273062,2.0466125146035226,0.13116399670203463,0.14127423822714683,0.14127423822714683,2.058506253891674
32,"(268, 804, 402, 134)",0.0001,9,0.001,relu,0.12799575442403807,0.13284132841328414,0.13284132841328414,2.7118245894218096,0.12897313335258,0.13111726685133887,0.13111726685133887,2.6037249380527587
32,"(268, 804, 402, 134)",0.0001,9,0.001,elu,0.13443077675868456,0.14944649446494465,0.14944649446494465,2.998766840137284,0.1292059481335057,0.1371191135734072,0.1371191135734072,3.2616345092306593
32,"(268, 804, 402, 134)",0.0001,9,0.004216965034285823,relu,0.14123025229848182,0.14391143911439114,0.14391143911439114,2.6920554685977196,0.12721087720740648,0.1352723915050785,0.1352723915050785,2.6051213230883143
32,"(268, 804, 402, 134)",0.0001,9,0.004216965034285823,elu,0.1402614576066499,0.14760147601476015,0.14760147601476015,3.055577567278532,0.13782584526673428,0.14958448753462603,0.14958448753462603,3.1677290889613037
32,"(268, 804, 402, 134)",0.0001,9,0.01778279410038923,relu,0.1400597529102316,0.14391143911439114,0.14391143911439114,2.6394747162606857,0.12538407071908284,0.13342566943674977,0.13342566943674977,2.6084950432968035
32,"(268, 804, 402, 134)",0.0001,9,0.01778279410038923,elu,0.1395607922058522,0.15682656826568267,0.15682656826568267,3.1151837018417186,0.1305952350673747,0.13804247460757155,0.13804247460757155,2.979807924558887
32,"(268, 804, 402, 134)",0.0001,9,0.07498942093324558,relu,0.12929106854665265,0.14944649446494465,0.14944649446494465,2.506419954452372,0.13276878596334227,0.15373961218836565,0.15373961218836565,2.4675900220917217
32,"(268, 804, 402, 134)",0.0001,9,0.07498942093324558,elu,0.1345086203578645,0.14391143911439114,0.14391143911439114,3.1724011351693475,0.13855502627625382,0.14681440443213298,0.14681440443213298,3.102174033206784
32,"(268, 804, 402, 134)",0.0001,9,0.31622776601683794,relu,0.1241046151108693,0.14022140221402213,0.14022140221402213,2.5126874448928964,0.12501164892727087,0.1352723915050785,0.1352723915050785,2.5029657386968185
32,"(268, 804, 402, 134)",0.0001,9,0.31622776601683794,elu,0.12576227141263296,0.14206642066420663,0.14206642066420663,3.0172003418376696,0.13379248094403498,0.14681440443213298,0.14681440443213298,3.083279701478631
32,"(268, 804, 402, 134)",0.0005,1,0.001,relu,0.8134638029643988,0.8191881918819188,0.8191881918819188,0.4873988148855492,0.879582276814917,0.8868882733148661,0.8868882733148661,0.3234560745512222
32,"(268, 804, 402, 134)",0.0005,1,0.001,elu,0.80375408709268,0.8118081180811808,0.8118081180811808,0.3902719003041551,0.8576970230092711,0.8670360110803325,0.8670360110803325,0.4040727151526732
32,"(268, 804, 402, 134)",0.0005,1,0.004216965034285823,relu,0.8084086612362312,0.8191881918819188,0.8191881918819188,0.43714042065254716,0.8809843974704468,0.8910433979686057,0.8910433979686058,0.3183660395698645
32,"(268, 804, 402, 134)",0.0005,1,0.004216965034285823,elu,0.8206442766119261,0.8265682656826568,0.8265682656826568,0.42377478297125243,0.8798931631322471,0.8873499538319483,0.8873499538319483,0.3339176689694186
32,"(268, 804, 402, 134)",0.0005,1,0.01778279410038923,relu,0.807958989467494,0.8118081180811808,0.8118081180811808,0.5056524744270676,0.8820262559101106,0.8887349953831948,0.8887349953831948,0.36414042524245493
32,"(268, 804, 402, 134)",0.0005,1,0.01778279410038923,elu,0.8270545678677566,0.8321033210332104,0.8321033210332104,0.40580221662090765,0.8757413177377467,0.8831948291782087,0.8831948291782087,0.40532821282525433
32,"(268, 804, 402, 134)",0.0005,1,0.07498942093324558,relu,0.7604343202448972,0.7878228782287823,0.7878228782287823,0.6465749430678321,0.7984557916817115,0.8287165281625115,0.8287165281625115,0.6050161036747649
32,"(268, 804, 402, 134)",0.0005,1,0.07498942093324558,elu,0.8115206996855132,0.8136531365313654,0.8136531365313653,0.5983196853859616,0.8335719706212997,0.8467220683287165,0.8467220683287165,0.5481313748904084
32,"(268, 804, 402, 134)",0.0005,1,0.31622776601683794,relu,0.052544911008227016,0.14575645756457564,0.14575645756457564,1.932920130441815,0.04891316586109632,0.1569713758079409,0.1569713758079409,1.9371393404849406
32,"(268, 804, 402, 134)",0.0005,1,0.31622776601683794,elu,0.1079742710201174,0.13468634686346864,0.13468634686346864,1.9667037000304544,0.09844522232946637,0.12188365650969529,0.12188365650969529,1.9649849673754625
32,"(268, 804, 402, 134)",0.0005,3,0.001,relu,0.7974674345860221,0.8099630996309963,0.8099630996309963,0.625078549299058,0.8692159018163824,0.8790397045244691,0.8790397045244691,0.3745536443954742
32,"(268, 804, 402, 134)",0.0005,3,0.001,elu,0.8049879184880135,0.8118081180811808,0.8118081180811808,0.48958342882364303,0.8780909679751846,0.8850415512465374,0.8850415512465374,0.34087869314204666
32,"(268, 804, 402, 134)",0.0005,3,0.004216965034285823,relu,0.8048795618396744,0.8173431734317345,0.8173431734317343,0.4824923234011738,0.8619343200897068,0.8716528162511542,0.8716528162511542,0.3732250934305582
32,"(268, 804, 402, 134)",0.0005,3,0.004216965034285823,elu,0.8138367754011594,0.8247232472324724,0.8247232472324724,0.5654258395404814,0.8683768592139759,0.8776546629732225,0.8776546629732225,0.34555960799866364
32,"(268, 804, 402, 134)",0.0005,3,0.01778279410038923,relu,0.8187925672813131,0.8247232472324724,0.8247232472324724,0.5123742549391281,0.8752034752376849,0.8827331486611265,0.8827331486611265,0.35708625282666767
32,"(268, 804, 402, 134)",0.0005,3,0.01778279410038923,elu,0.8303289918857655,0.8357933579335792,0.8357933579335793,0.5450249066444791,0.8687198437389778,0.8790397045244691,0.8790397045244691,0.39597518321777436
32,"(268, 804, 402, 134)",0.0005,3,0.07498942093324558,relu,0.7378642642845029,0.7564575645756457,0.7564575645756457,0.7410363994945433,0.7714266018138417,0.7968605724838412,0.7968605724838412,0.7350674330775236
32,"(268, 804, 402, 134)",0.0005,3,0.07498942093324558,elu,0.800641788547476,0.8099630996309963,0.8099630996309963,0.6970156953752702,0.8411136070647229,0.858264081255771,0.858264081255771,0.5867990993562732
32,"(268, 804, 402, 134)",0.0005,3,0.31622776601683794,relu,0.07669417829233852,0.0996309963099631,0.0996309963099631,1.9602853771178954,0.06921050833645771,0.09279778393351801,0.09279778393351801,1.9681433859102722
32,"(268, 804, 402, 134)",0.0005,3,0.31622776601683794,elu,0.08607275041962463,0.1070110701107011,0.1070110701107011,1.9655831794035599,0.09818009548339078,0.12049861495844875,0.12049861495844875,1.9658141507149844
32,"(268, 804, 402, 134)",0.0005,5,0.001,relu,0.8065489647486543,0.8081180811808119,0.8081180811808119,0.5519639922611601,0.8696793844088228,0.8771929824561403,0.8771929824561403,0.41072454301738853
32,"(268, 804, 402, 134)",0.0005,5,0.001,elu,0.7894367167018742,0.8044280442804429,0.8044280442804428,0.598219603116188,0.8558290252467956,0.8656509695290857,0.8656509695290858,0.3758806438883683
32,"(268, 804, 402, 134)",0.0005,5,0.004216965034285823,relu,0.8151219542326903,0.8228782287822878,0.8228782287822878,0.5810697156854959,0.8513433990119957,0.8628808864265928,0.8628808864265928,0.45420698871132753
32,"(268, 804, 402, 134)",0.0005,5,0.004216965034285823,elu,0.8098161278931036,0.8191881918819188,0.8191881918819188,0.46282088422117446,0.860153875929794,0.8730378578024007,0.8730378578024007,0.37709976045899685
32,"(268, 804, 402, 134)",0.0005,5,0.01778279410038923,relu,0.7981423740890369,0.8062730627306273,0.8062730627306273,0.5699337537054296,0.8520767749029668,0.8651892890120036,0.8651892890120036,0.4372277004386166
32,"(268, 804, 402, 134)",0.0005,5,0.01778279410038923,elu,0.8192384438592631,0.8247232472324724,0.8247232472324724,0.5857025704906779,0.8653793702477349,0.8753462603878115,0.8753462603878116,0.3765299054265937
32,"(268, 804, 402, 134)",0.0005,5,0.07498942093324558,relu,0.7102981833425194,0.7490774907749077,0.7490774907749077,0.795936839267706,0.7400132957153672,0.7797783933518005,0.7797783933518005,0.792392856486371
32,"(268, 804, 402, 134)",0.0005,5,0.07498942093324558,elu,0.8136799627333121,0.8210332103321034,0.8210332103321033,0.7046464384868226,0.8482020677224007,0.8591874422899354,0.8591874422899354,0.5940859203367208
32,"(268, 804, 402, 134)",0.0005,5,0.31622776601683794,relu,0.11027065491811075,0.12915129151291513,0.12915129151291513,1.954093889706695,0.10921700591702867,0.12511542012927054,0.12511542012927054,1.9587928389842186
32,"(268, 804, 402, 134)",0.0005,5,0.31622776601683794,elu,0.12773587349419038,0.13653136531365315,0.13653136531365315,1.9920311333946368,0.11133818750174629,0.1172668513388735,0.1172668513388735,1.984742757285715
32,"(268, 804, 402, 134)",0.0005,7,0.001,relu,0.7852413123465082,0.7915129151291513,0.7915129151291513,0.7181870921946112,0.8656639973210517,0.8771929824561403,0.8771929824561403,0.40942633152543095
32,"(268, 804, 402, 134)",0.0005,7,0.001,elu,0.7924897406571316,0.8025830258302583,0.8025830258302583,0.5940435134382878,0.8570644464060935,0.8656509695290857,0.8656509695290858,0.4251192655798283
32,"(268, 804, 402, 134)",0.0005,7,0.004216965034285823,relu,0.8035181955739299,0.8099630996309963,0.8099630996309963,0.734885289610194,0.8667230459494982,0.8771929824561403,0.8771929824561403,0.4109668192693344
32,"(268, 804, 402, 134)",0.0005,7,0.004216965034285823,elu,0.8010097416395705,0.8118081180811808,0.8118081180811808,0.646288409603945,0.8643162768733076,0.8725761772853184,0.8725761772853186,0.35687761308329574
32,"(268, 804, 402, 134)",0.0005,7,0.01778279410038923,relu,0.8019240625139658,0.8099630996309963,0.8099630996309963,0.5258133140238265,0.8408144812273582,0.8564173591874423,0.8564173591874423,0.5129464995572068
32,"(268, 804, 402, 134)",0.0005,7,0.01778279410038923,elu,0.8039798802835535,0.8118081180811808,0.8118081180811808,0.601662826523567,0.8528059424718712,0.863342566943675,0.863342566943675,0.43706046799067705
32,"(268, 804, 402, 134)",0.0005,7,0.07498942093324558,relu,0.5402204640430338,0.6531365313653137,0.6531365313653137,0.9716212554997872,0.566399147604846,0.6892890120036934,0.6892890120036934,0.9266710248824175
32,"(268, 804, 402, 134)",0.0005,7,0.07498942093324558,elu,0.748108388128179,0.7638376383763837,0.7638376383763837,0.7119882381073208,0.7965355417105362,0.8190212373037857,0.8190212373037857,0.656137355443988
32,"(268, 804, 402, 134)",0.0005,7,0.31622776601683794,relu,0.1463065258466202,0.16236162361623616,0.16236162361623616,1.982027152166938,0.12525598079696063,0.13573407202216067,0.13573407202216067,1.9725028592706002
32,"(268, 804, 402, 134)",0.0005,7,0.31622776601683794,elu,0.1090266000017542,0.12546125461254612,0.12546125461254612,2.0312846367534956,0.13217050811452857,0.13665743305632502,0.13665743305632502,2.0584128712052285
32,"(268, 804, 402, 134)",0.0005,9,0.001,relu,0.11541865534300612,0.12177121771217712,0.12177121771217712,2.423011999371277,0.12725627754430593,0.13342566943674977,0.13342566943674977,2.511667357728651
32,"(268, 804, 402, 134)",0.0005,9,0.001,elu,0.6648886953430784,0.7084870848708487,0.7084870848708487,0.9873231542756185,0.7192278241098906,0.7576177285318559,0.7576177285318559,0.7789055266418824
32,"(268, 804, 402, 134)",0.0005,9,0.004216965034285823,relu,0.14611237728549636,0.16605166051660517,0.16605166051660517,2.4799299509380406,0.13343612620038356,0.141735918744229,0.141735918744229,2.5215002043488894
32,"(268, 804, 402, 134)",0.0005,9,0.004216965034285823,elu,0.6578526704683646,0.7047970479704797,0.7047970479704797,0.9911413661940105,0.7056251528693835,0.7576177285318559,0.7576177285318559,0.7582377722941914
32,"(268, 804, 402, 134)",0.0005,9,0.01778279410038923,relu,0.13027045441011023,0.15313653136531366,0.15313653136531366,2.5983305907237435,0.13434148176390745,0.1569713758079409,0.1569713758079409,2.5265038433779403
32,"(268, 804, 402, 134)",0.0005,9,0.01778279410038923,elu,0.691115055593543,0.7287822878228782,0.7287822878228782,0.8052904988250413,0.7436877504227787,0.7779316712834717,0.7779316712834718,0.734193920575687
32,"(268, 804, 402, 134)",0.0005,9,0.07498942093324558,relu,0.14549201947681084,0.15682656826568267,0.15682656826568267,2.5493597166123476,0.12369376690634137,0.13342566943674977,0.13342566943674977,2.6857170173021863
32,"(268, 804, 402, 134)",0.0005,9,0.07498942093324558,elu,0.10625524106505975,0.12546125461254612,0.12546125461254612,3.3886336954525125,0.15090568742134816,0.16389658356417358,0.16389658356417358,3.2132949207785195
32,"(268, 804, 402, 134)",0.0005,9,0.31622776601683794,relu,0.1396715230305998,0.15129151291512916,0.15129151291512916,2.5206882371846158,0.11320296176874291,0.1260387811634349,0.1260387811634349,2.505248579341815
32,"(268, 804, 402, 134)",0.0005,9,0.31622776601683794,elu,0.12768858011116532,0.13653136531365315,0.13653136531365315,3.2620944068337616,0.12449946402904946,0.12973222530009235,0.12973222530009235,3.20269635877643
32,"(268, 804, 402, 134)",0.001,1,0.001,relu,0.8153182926589693,0.8265682656826568,0.8265682656826568,0.4294335291709225,0.8664248286907582,0.8790397045244691,0.8790397045244691,0.3793626548237605
32,"(268, 804, 402, 134)",0.001,1,0.001,elu,0.8007531515887375,0.8099630996309963,0.8099630996309963,0.5462051371055902,0.8565153838840521,0.8698060941828255,0.8698060941828255,0.3664159623874937
32,"(268, 804, 402, 134)",0.001,1,0.004216965034285823,relu,0.7963934356891074,0.8044280442804429,0.8044280442804428,0.4693414700679394,0.889765716106745,0.8965835641735919,0.8965835641735919,0.2995932604182615
32,"(268, 804, 402, 134)",0.001,1,0.004216965034285823,elu,0.8092776314841539,0.8154981549815498,0.8154981549815498,0.5104574770666911,0.868920328511787,0.8781163434903049,0.8781163434903048,0.34968639606293883
32,"(268, 804, 402, 134)",0.001,1,0.01778279410038923,relu,0.7964718120587316,0.8025830258302583,0.8025830258302583,0.5262056882864069,0.8707191626922232,0.8776546629732225,0.8776546629732225,0.35980455897604596
32,"(268, 804, 402, 134)",0.001,1,0.01778279410038923,elu,0.802782028377841,0.8099630996309963,0.8099630996309963,0.5967388756409223,0.8892670316407375,0.8961218836565097,0.8961218836565097,0.3252859404484092
32,"(268, 804, 402, 134)",0.001,1,0.07498942093324558,relu,0.7209933779214435,0.7472324723247232,0.7472324723247232,0.7558994637448169,0.7557430514895216,0.7922437673130194,0.7922437673130194,0.7034473998845
32,"(268, 804, 402, 134)",0.001,1,0.07498942093324558,elu,0.8084606028685404,0.8173431734317345,0.8173431734317343,0.5954329556107418,0.847141206640915,0.8587257617728531,0.8587257617728532,0.5437923641564856
32,"(268, 804, 402, 134)",0.001,1,0.31622776601683794,relu,0.09720164478636,0.2730627306273063,0.2730627306273063,1.9282967439994285,0.09461278216523852,0.2673130193905817,0.2673130193905817,1.9183047746951256
32,"(268, 804, 402, 134)",0.001,1,0.31622776601683794,elu,0.11793316896128518,0.15867158671586715,0.15867158671586715,1.9558502699372955,0.10916527140843349,0.1528162511542013,0.1528162511542013,1.952727972566393
32,"(268, 804, 402, 134)",0.001,3,0.001,relu,0.801776753175795,0.8118081180811808,0.8118081180811808,0.5598878998904504,0.8510683325835512,0.863342566943675,0.863342566943675,0.4377632030788782
32,"(268, 804, 402, 134)",0.001,3,0.001,elu,0.8033551100608765,0.8081180811808119,0.8081180811808119,0.49762535695632226,0.8456262340922687,0.8605724838411819,0.8605724838411819,0.4556420751134622
32,"(268, 804, 402, 134)",0.001,3,0.004216965034285823,relu,0.801897974933639,0.8099630996309963,0.8099630996309963,0.5171289041451618,0.8630187369888471,0.8702677746999077,0.8702677746999077,0.40244129322404965
32,"(268, 804, 402, 134)",0.001,3,0.004216965034285823,elu,0.80042015072898,0.8099630996309963,0.8099630996309963,0.4166989998855754,0.8802462839996096,0.8864265927977839,0.8864265927977839,0.35592252203809344
32,"(268, 804, 402, 134)",0.001,3,0.01778279410038923,relu,0.8157963214586966,0.8228782287822878,0.8228782287822878,0.5518160026182779,0.8694775815906736,0.88134810710988,0.88134810710988,0.3988946021423136
32,"(268, 804, 402, 134)",0.001,3,0.01778279410038923,elu,0.8185715348159166,0.8265682656826568,0.8265682656826568,0.5633130940886776,0.8684353070078069,0.8781163434903049,0.8781163434903048,0.3815156077966153
32,"(268, 804, 402, 134)",0.001,3,0.07498942093324558,relu,0.5954948602302157,0.6955719557195572,0.6955719557195572,0.8036422226551173,0.641620357622152,0.7469990766389658,0.7469990766389658,0.7686729713046803
32,"(268, 804, 402, 134)",0.001,3,0.07498942093324558,elu,0.8106335095356553,0.8247232472324724,0.8247232472324724,0.5693220219801262,0.844508574948091,0.8601108033240997,0.8601108033240997,0.5900929606318316
32,"(268, 804, 402, 134)",0.001,3,0.31622776601683794,relu,0.04402426185486779,0.08118081180811808,0.08118081180811808,1.959530298885662,0.047454133853352606,0.07710064635272391,0.07710064635272391,1.957892219064968
32,"(268, 804, 402, 134)",0.001,3,0.31622776601683794,elu,0.09361009165071035,0.12546125461254612,0.12546125461254612,1.942698986848928,0.11862237516448348,0.15650969529085873,0.15650969529085873,1.9423188785344845
32,"(268, 804, 402, 134)",0.001,5,0.001,relu,0.8293410924464327,0.8302583025830258,0.8302583025830258,0.49194308262138453,0.8677389984210417,0.8776546629732225,0.8776546629732225,0.39279420238716256
32,"(268, 804, 402, 134)",0.001,5,0.001,elu,0.799642683061449,0.8081180811808119,0.8081180811808119,0.6359149786256528,0.8585540527612734,0.8674976915974146,0.8674976915974146,0.3849962440095466
32,"(268, 804, 402, 134)",0.001,5,0.004216965034285823,relu,0.8042954869860744,0.8136531365313654,0.8136531365313653,0.5241380779960353,0.8597698650496429,0.8674976915974146,0.8674976915974146,0.4060199292045803
32,"(268, 804, 402, 134)",0.001,5,0.004216965034285823,elu,0.8023113893506318,0.8118081180811808,0.8118081180811808,0.5378910726462284,0.8576405280789474,0.8702677746999077,0.8702677746999077,0.3873440289584876
32,"(268, 804, 402, 134)",0.001,5,0.01778279410038923,relu,0.7859111046256883,0.7933579335793358,0.7933579335793358,0.6094007204388875,0.8512410669496376,0.8628808864265928,0.8628808864265928,0.4318446731170496
32,"(268, 804, 402, 134)",0.001,5,0.01778279410038923,elu,0.8079712403224478,0.8154981549815498,0.8154981549815498,0.5399477990876753,0.8533149832421054,0.8642659279778393,0.8642659279778393,0.43379384630724593
32,"(268, 804, 402, 134)",0.001,5,0.07498942093324558,relu,0.714057120154681,0.7546125461254612,0.7546125461254612,0.8610876257368256,0.7093810363095457,0.7714681440443213,0.7714681440443213,0.8152712478192725
32,"(268, 804, 402, 134)",0.001,5,0.07498942093324558,elu,0.7678407501002589,0.7859778597785979,0.7859778597785978,0.6769179851983562,0.8182943642554422,0.8388734995383195,0.8388734995383195,0.6521566462683792
32,"(268, 804, 402, 134)",0.001,5,0.31622776601683794,relu,0.11887685226453505,0.12361623616236163,0.12361623616236163,1.9576645630845277,0.11800054245926464,0.1265004616805171,0.1265004616805171,1.9554722305671173
32,"(268, 804, 402, 134)",0.001,5,0.31622776601683794,elu,0.1349913441631379,0.15129151291512916,0.15129151291512916,1.963884503061321,0.13277668559025618,0.14958448753462603,0.14958448753462603,1.966356769307381
32,"(268, 804, 402, 134)",0.001,7,0.001,relu,0.7997072358542754,0.8099630996309963,0.8099630996309963,0.6110122093132674,0.8481314528375117,0.8601108033240997,0.8601108033240997,0.4618598311308906
32,"(268, 804, 402, 134)",0.001,7,0.001,elu,0.7746887149872007,0.7896678966789668,0.7896678966789668,0.6607966390421097,0.8558687333211159,0.8651892890120036,0.8651892890120036,0.4038707904618314
32,"(268, 804, 402, 134)",0.001,7,0.004216965034285823,relu,0.783177177721891,0.7970479704797048,0.7970479704797048,0.624927400748276,0.8495326144058509,0.8591874422899354,0.8591874422899354,0.47630416347206356
32,"(268, 804, 402, 134)",0.001,7,0.004216965034285823,elu,0.8000843718119105,0.8062730627306273,0.8062730627306273,0.5234607813470964,0.8465246988992963,0.8610341643582641,0.8610341643582641,0.4787373267623862
